,AWA_fs_COG_deg,AWA_fs_COW_deg,Circulation_magnitude,F_sails_COG.x,F_sails_COG.y,F_sails_COG.z,F_sails_COW.x,F_sails_COW.y,F_sails_COW.z,M_sails_COG.x,M_sails_COG.y,M_sails_COG.z,Pressure,V_app_fs_COG.x,V_app_fs_COG.y,V_app_fs_COG.z,V_app_fs_length,V_induced_COG.x,V_induced_COG.y,V_induced_COG.z,V_induced_length,AWA_infs_COG_deg,AWA_infs_COW_deg,TWS_COG.x,TWS_COG.y,TWS_COG.z,TWS_length,V_app_infs_COG.x,V_app_infs_COG.y,V_app_infs_COG.z,V_app_infs_length,cp_points_COG.x,cp_points_COG.y,cp_points_COG.z,cp_points_upright.z,girths,sail_name
87,21.310305997284846,16.310305997284846,0.09578374814588206,-0.22886578643699976,0.5861682877877054,-0.043707350866502404,-0.27908281552039743,0.5639907728771849,-0.04370735086650241,-5.260456554170518,-2.0694338207966827,-0.20815613296361857,-4.621803119237023,8.078841766786825,3.1514829670142857,-0.03823383608789324,8.671850495158598,-0.03704790875814421,0.22647422593981395,-0.03823383608789324,0.23264769240288105,19.81942570035156,14.819425700351559,3.485889675544969,2.9250087410744716,0.0,4.550505792264534,8.115889675544969,2.9250087410744716,0.0,8.626896392155146,-0.964794277359788,1.561507651394282,8.857878018216468,9.011321787361634,0.8626093461220468,jib
88,22.18967711588381,17.18967711588381,-0.07660074055826382,0.19106086438427927,-0.46800370164328864,0.030595017311614476,0.23112303033781928,-0.44957075471893393,0.030595017311614483,4.485432946874709,1.8357782170698806,0.07060970076306694,5.59539597541594,8.061112904926558,3.287985133580651,-0.044908817559898416,8.7059981797905,-0.08850179887609005,0.334677733733717,-0.044908817559898416,0.3490824483643784,19.919814345722422,14.919814345722422,3.519614703802649,2.953307399846934,0.0,4.594530689985047,8.149614703802648,2.953307399846934,0.0,8.66823190843594,-0.8282619411735923,1.6592615900596481,9.475710970300039,9.633747441369486,0.931337784153233,jib
89,22.98336419280282,17.98336419280282,-0.12247012253738786,0.3168847559259563,-0.7465452641252046,0.04214009520864404,0.38074462074911336,-0.7160861077388936,0.04214009520864405,7.6093573701156405,3.2276939067448382,-0.03962385106310695,18.40560470631298,8.039382383430501,3.4097608883124435,-0.04786133941595426,8.732721748131485,-0.14213314261457574,0.4296855202876363,-0.04786133941595426,0.4551067834970615,20.013895451179902,15.013895451179902,3.5515155260450766,2.9800753680248073,0.0,4.636174255876005,8.181515526045077,2.9800753680248073,0.0,8.707355827231641,-0.6913955635119006,1.7538929350390025,10.093759235988594,10.255573367118881,1.0,jib
135,10.01189739677898,5.011897396778981,2.309377521694081,-2.374560580751032,13.148178493041312,-2.7752653143167456,-3.511463923181635,12.891189113217006,-2.775265314316746,-20.09747626584481,-7.528491069780497,-18.471484218404427,-19.88380837824513,7.5865408660241425,1.3393362192084077,-0.1458848673969569,7.705238881077811,0.2635128632475379,-0.9203825846715281,-0.1458848673969569,0.9684139227618457,17.149028314245022,12.149028314245022,2.6930280027766047,2.259718803879936,0.0,3.5154983852005275,7.323028002776605,2.259718803879936,0.0,7.6637502700739715,-1.4688113605933706,0.3540485469602854,1.4538057590257287,2.9120375961136626,0.03451454802045908,main_sail
136,11.222646670641822,6.222646670641822,3.109072862465763,-3.5602255769823206,17.9971655626433,-3.607648263288571,-5.115234175765166,17.6183868096735,-3.607648263288572,-38.94902683506235,-12.451308874816677,-23.677736719560333,-29.174016870217972,7.716647750058713,1.531107303763222,0.022891630682893543,7.867112945730384,0.2550565775455237,-0.8448798047374366,0.022891630682893543,0.8828362073214526,17.66298443370741,12.662984433707411,2.831591172513189,2.3759871085006585,0.0,3.69637975700765,7.461591172513189,2.3759871085006585,0.0,7.830750766400886,-1.4126870142827492,0.490594016282249,2.065832869894503,3.7382951710211074,0.10347158036902661,main_sail
137,12.246309775446306,7.246309775446306,3.4204610686878367,-4.316403258411543,20.07857454937931,-3.8108642469264686,-6.049941119020894,19.62597017934626,-3.8108642469264695,-56.155928455759614,-16.73660874552875,-24.57595121916541,-35.09991206818787,7.8187263687882975,1.6970845954573313,0.08561406822358873,8.00124414843103,0.25009121905032017,-0.7687230748523962,0.08561406822358873,0.8129025478705251,18.045242264870993,13.045242264870993,2.9386351497379772,2.4658076703097276,0.0,3.8361157451560075,7.568635149737977,2.4658076703097276,0.0,7.9601787352299755,-1.3576110627292481,0.6215692909779718,2.678836196040966,4.564558285282251,0.17242907501579727,main_sail
138,13.200127213977506,8.200127213977506,3.4468708107867454,-4.752350655156574,20.471218141964016,-3.666286876899032,-6.518450748252022,19.97912432535662,-3.666286876899033,-70.14569157689594,-20.42563306767974,-23.124395264459295,-38.85536076847734,7.9006242630207995,1.8530931980879841,0.10597594132204388,8.115728497576296,0.24411041267208,-0.6864534574925566,0.10597594132204388,0.7362330765576292,18.349880627918047,13.349880627918047,3.0265138503487203,2.5395466555805406,0.0,3.9508332415103204,7.65651385034872,2.5395466555805406,0.0,8.066690867787862,-1.3030214238194304,0.7470072820381666,3.2927668551210285,5.390825305823799,0.24138689566926652,main_sail
139,14.120163352765188,9.120163352765188,3.2822434844027963,-4.908069061447184,19.68163890074606,-3.313371651358374,-6.60476023376754,19.178977918172244,-3.313371651358375,-79.78000526008782,-23.314912394094712,-20.314627601879636,-40.875722904372466,7.965649013382438,2.003813110849749,0.10332997062234571,8.214469445462852,0.23423843404993805,-0.5985793623974669,0.10332997062234571,0.6510314738191542,18.6032308300625,13.6032308300625,3.101410579332501,2.6023924732472157,0.0,4.048603977472892,7.7314105793325005,2.6023924732472157,0.0,8.157644030664017,-1.248360636747571,0.866971433208972,3.9075712687646353,6.2170941681066125,0.3103448700290568,main_sail
140,15.024089820525061,10.024089820525061,2.9857669181515667,-4.812088636032125,18.044872985900973,-2.843150783861157,-6.366491493836094,17.556805637052573,-2.8431507838611574,-84.41112889543894,-25.15809699545676,-16.8055915320539,-41.37508582213156,8.016825546201561,2.151714987558107,0.08784217349098702,8.301029181574762,0.21993902385657402,-0.5056183253218699,0.08784217349098702,0.5583362002950333,18.820126621040295,13.820126621040295,3.1668865223449867,2.657333312879977,0.0,4.134076750757296,7.796886522344987,2.657333312879977,0.0,8.237284733336985,-1.1930770538768145,0.9815555624180771,4.523191628587206,7.043362791944171,0.37930282448890584,main_sail
141,15.921502291848242,10.921502291848242,2.6011028059855485,-4.493907100652169,15.819911660828653,-2.3212832612168355,-5.8556025783884005,15.368042309600972,-2.321283261216836,-83.83973589521807,-25.735164757486615,-13.078993456434553,-40.46984698925756,8.056372792630428,2.2981872846497597,0.06570888070596209,8.378014384456813,0.20118313315379235,-0.408068169093863,0.06570888070596209,0.4596867854276697,19.009759528151353,14.009759528151353,3.2251896594766363,2.7062554537436228,0.0,4.2101860909598905,7.855189659476636,2.7062554537436228,0.0,8.308298451985568,-1.1366260235775008,1.0908836605120324,5.139566367836318,7.869629194243309,0.448260593545678,main_sail
