gamma_magnitute
2.8965608315114326
0.8106507999156372
4.01529254439475
1.150137808072549
4.551161817472795
1.3260731761642826
-0.009867691415648376
0.46593667265342004
0.14131305988802742
0.6634416020561681
0.2601564036855295
0.7644185362411385
0.8106507999156336
2.896560831511431
1.150137808072545
4.015292544394751
1.3260731761642786
4.551161817472793
0.46593667265341815
-0.009867691415652358
0.6634416020561626
0.14131305988802656
0.764418536241133
0.2601564036855293
